idPartido,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,Temporada
1143,Cadiz,Osasuna,0,2,2020-2021
1144,Valladolid,Real Sociedad,1,1,2020-2021
1145,Villarreal,Huesca,1,1,2020-2021
1146,Valencia,Levante,4,2,2020-2021
1147,Alaves,Betis,0,1,2020-2021
1148,Atletico de Madrid,Sevilla,2,0,2020-2021
1149,Real Madrid,Getafe,2,0,2020-2021
1150,Barcelona,Elche,3,0,2020-2021
1151,Getafe,Osasuna,1,0,2020-2021
1152,Celta Vigo,Valencia,2,1,2020-2021
1153,Villarreal,Eibar,2,1,2020-2021
1154,Huesca,Cadiz,0,2,2020-2021
1155,Granada,Alaves,2,1,2020-2021
1156,Real Sociedad,Real Madrid,0,0,2020-2021
1157,Betis,Valladolid,2,0,2020-2021
1158,Athletic Club,Barcelona,2,3,2020-2021
1159,Levante,Atletico de Madrid,1,1,2020-2021
1160,Sevilla,Elche,2,0,2020-2021
1161,Alaves,Getafe,0,0,2020-2021
1162,Betis,Real Madrid,2,3,2020-2021
1163,Valencia,Huesca,1,1,2020-2021
1164,Elche,Real Sociedad,0,3,2020-2021
1165,Atletico de Madrid,Granada,6,1,2020-2021
1166,Barcelona,Villarreal,4,0,2020-2021
1167,Eibar,Athletic Club,1,2,2020-2021
1168,Cadiz,Sevilla,1,3,2020-2021
1169,Osasuna,Levante,1,3,2020-2021
1170,Valladolid,Celta Vigo,1,1,2020-2021
1171,Getafe,Betis,3,0,2020-2021
1172,Real Sociedad,Valencia,0,1,2020-2021
1173,Eibar,Elche,0,1,2020-2021
1174,Huesca,Atletico de Madrid,0,0,2020-2021
1175,Real Madrid,Valladolid,1,0,2020-2021
1176,Villarreal,Alaves,3,1,2020-2021
1177,Athletic Club,Cadiz,0,1,2020-2021
1178,Celta Vigo,Barcelona,0,3,2020-2021
1179,Sevilla,Levante,1,0,2020-2021
1180,Granada,Osasuna,2,0,2020-2021
1181,Atletico de Madrid,Villarreal,0,0,2020-2021
1182,Real Sociedad,Getafe,3,0,2020-2021
1183,Valencia,Betis,0,2,2020-2021
1184,Valladolid,Eibar,1,2,2020-2021
1185,Elche,Huesca,0,0,2020-2021
1186,Alaves,Athletic Club,1,0,2020-2021
1187,Barcelona,Sevilla,1,1,2020-2021
1188,Cadiz,Granada,1,1,2020-2021
1189,Levante,Real Madrid,0,2,2020-2021
1190,Osasuna,Celta Vigo,2,0,2020-2021
1191,Celta Vigo,Atletico de Madrid,0,2,2020-2021
1192,Getafe,Barcelona,1,0,2020-2021
1193,Granada,Sevilla,1,0,2020-2021
1194,Real Madrid,Cadiz,0,1,2020-2021
1195,Alaves,Elche,0,2,2020-2021
1196,Athletic Club,Levante,2,0,2020-2021
1197,Betis,Real Sociedad,0,3,2020-2021
1198,Eibar,Osasuna,0,0,2020-2021
1199,Huesca,Valladolid,2,2,2020-2021
1200,Villarreal,Valencia,2,1,2020-2021
1201,Elche,Valencia,2,1,2020-2021
1202,Atletico de Madrid,Betis,2,0,2020-2021
1203,Barcelona,Real Madrid,1,3,2020-2021
1204,Osasuna,Athletic Club,1,0,2020-2021
1205,Sevilla,Eibar,0,1,2020-2021
1206,Getafe,Granada,0,1,2020-2021
1207,Cadiz,Villarreal,0,0,2020-2021
1208,Real Sociedad,Huesca,4,1,2020-2021
1209,Valladolid,Alaves,0,2,2020-2021
1210,Levante,Celta Vigo,1,1,2020-2021
1211,Eibar,Cadiz,0,2,2020-2021
1212,Alaves,Barcelona,1,1,2020-2021
1213,Athletic Club,Sevilla,2,1,2020-2021
1214,Osasuna,Atletico de Madrid,1,3,2020-2021
1215,Real Madrid,Huesca,4,1,2020-2021
1216,Betis,Elche,3,1,2020-2021
1217,Celta Vigo,Real Sociedad,1,4,2020-2021
1218,Granada,Levante,1,1,2020-2021
1219,Valencia,Getafe,2,2,2020-2021
1220,Villarreal,Valladolid,2,0,2020-2021
1221,Elche,Celta Vigo,1,1,2020-2021
1222,Atletico de Madrid,Cadiz,4,0,2020-2021
1223,Barcelona,Betis,5,2,2020-2021
1224,Huesca,Eibar,1,1,2020-2021
1225,Sevilla,Osasuna,1,0,2020-2021
1226,Getafe,Villarreal,1,3,2020-2021
1227,Levante,Alaves,1,1,2020-2021
1228,Real Sociedad,Granada,2,0,2020-2021
1229,Valencia,Real Madrid,4,1,2020-2021
1230,Valladolid,Athletic Club,2,1,2020-2021
1231,Osasuna,Huesca,1,1,2020-2021
1232,Atletico de Madrid,Barcelona,1,0,2020-2021
1233,Levante,Elche,1,1,2020-2021
1234,Sevilla,Celta Vigo,4,2,2020-2021
1235,Villarreal,Real Madrid,1,1,2020-2021
1236,Alaves,Valencia,2,2,2020-2021
1237,Eibar,Getafe,0,0,2020-2021
1238,Cadiz,Real Sociedad,0,1,2020-2021
1239,Granada,Valladolid,1,3,2020-2021
1240,Athletic Club,Betis,4,0,2020-2021
1241,Valladolid,Levante,1,1,2020-2021
1242,Huesca,Sevilla,0,1,2020-2021
1243,Real Madrid,Alaves,1,2,2020-2021
1244,Valencia,Atletico de Madrid,0,1,2020-2021
1245,Elche,Cadiz,1,1,2020-2021
1246,Barcelona,Osasuna,4,0,2020-2021
1247,Celta Vigo,Granada,3,1,2020-2021
1248,Getafe,Athletic Club,1,1,2020-2021
1249,Real Sociedad,Villarreal,1,1,2020-2021
1250,Betis,Eibar,0,2,2020-2021
1251,Athletic Club,Celta Vigo,0,2,2020-2021
1252,Atletico de Madrid,Valladolid,2,0,2020-2021
1253,Cadiz,Barcelona,2,1,2020-2021
1254,Levante,Getafe,3,0,2020-2021
1255,Sevilla,Real Madrid,0,1,2020-2021
1256,Alaves,Real Sociedad,0,0,2020-2021
1257,Granada,Huesca,3,3,2020-2021
1258,Osasuna,Betis,0,2,2020-2021
1259,Villarreal,Elche,0,0,2020-2021
1260,Eibar,Valencia,0,0,2020-2021
1261,Valladolid,Osasuna,3,2,2020-2021
1262,Getafe,Sevilla,0,1,2020-2021
1263,Huesca,Alaves,1,0,2020-2021
1264,Real Madrid,Atletico de Madrid,2,0,2020-2021
1265,Valencia,Athletic Club,2,2,2020-2021
1266,Barcelona,Levante,1,0,2020-2021
1267,Betis,Villarreal,1,1,2020-2021
1268,Real Sociedad,Eibar,1,1,2020-2021
1269,Elche,Granada,0,1,2020-2021
1270,Celta Vigo,Cadiz,4,0,2020-2021
1271,Real Madrid,Athletic Club,3,1,2020-2021
1272,Barcelona,Real Sociedad,2,1,2020-2021
1273,Alaves,Sevilla,1,2,2020-2021
1274,Cadiz,Levante,2,2,2020-2021
1275,Valladolid,Elche,2,2,2020-2021
1276,Betis,Celta Vigo,2,1,2020-2021
1277,Getafe,Huesca,1,0,2020-2021
1278,Villarreal,Granada,2,2,2020-2021
1279,Eibar,Atletico de Madrid,1,2,2020-2021
1280,Valencia,Osasuna,1,1,2020-2021
1281,Athletic Club,Huesca,2,0,2020-2021
1282,Atletico de Madrid,Elche,3,1,2020-2021
1283,Barcelona,Valencia,2,2,2020-2021
1284,Levante,Real Sociedad,2,1,2020-2021
1285,Osasuna,Villarreal,1,3,2020-2021
1286,Sevilla,Valladolid,1,1,2020-2021
1287,Celta Vigo,Alaves,2,0,2020-2021
1288,Eibar,Real Madrid,1,3,2020-2021
1289,Cadiz,Getafe,0,2,2020-2021
1290,Granada,Betis,2,0,2020-2021
1291,Huesca,Levante,1,1,2020-2021
1292,Real Sociedad,Atletico de Madrid,0,2,2020-2021
1293,Valencia,Sevilla,0,1,2020-2021
1294,Valladolid,Barcelona,0,3,2020-2021
1295,Villarreal,Athletic Club,1,1,2020-2021
1296,Elche,Osasuna,2,2,2020-2021
1297,Alaves,Eibar,2,1,2020-2021
1298,Betis,Cadiz,1,0,2020-2021
1299,Getafe,Celta Vigo,1,1,2020-2021
1300,Real Madrid,Granada,2,0,2020-2021
1301,Barcelona,Eibar,1,1,2020-2021
1302,Cadiz,Valladolid,0,0,2020-2021
1303,Levante,Betis,4,3,2020-2021
1304,Sevilla,Villarreal,2,0,2020-2021
1305,Atletico de Madrid,Getafe,1,0,2020-2021
1306,Celta Vigo,Huesca,2,1,2020-2021
1307,Granada,Valencia,2,1,2020-2021
1308,Elche,Real Madrid,1,1,2020-2021
1309,Athletic Club,Real Sociedad,0,1,2020-2021
1310,Osasuna,Alaves,1,1,2020-2021
1311,Betis,Sevilla,1,1,2020-2021
1312,Getafe,Valladolid,0,1,2020-2021
1313,Real Madrid,Celta Vigo,2,0,2020-2021
1314,Villarreal,Levante,2,1,2020-2021
1315,Alaves,Atletico de Madrid,1,2,2020-2021
1316,Athletic Club,Elche,1,0,2020-2021
1317,Eibar,Granada,2,0,2020-2021
1318,Huesca,Barcelona,0,1,2020-2021
1319,Real Sociedad,Osasuna,1,1,2020-2021
1320,Valencia,Cadiz,1,1,2020-2021
1321,Celta Vigo,Villarreal,0,4,2020-2021
1322,Granada,Barcelona,0,4,2020-2021
1323,Osasuna,Real Madrid,0,0,2020-2021
1324,Sevilla,Real Sociedad,3,2,2020-2021
1325,Cadiz,Alaves,3,1,2020-2021
1326,Levante,Eibar,2,1,2020-2021
1327,Valladolid,Valencia,0,1,2020-2021
1328,Huesca,Betis,0,2,2020-2021
1329,Elche,Getafe,1,3,2020-2021
1330,Atletico de Madrid,Athletic Club,2,1,2020-2021
1331,Levante,Valladolid,2,2,2020-2021
1332,Alaves,Real Madrid,1,4,2020-2021
1333,Huesca,Villarreal,0,0,2020-2021
1334,Real Sociedad,Betis,2,2,2020-2021
1335,Sevilla,Cadiz,3,0,2020-2021
1336,Atletico de Madrid,Valencia,3,1,2020-2021
1337,Celta Vigo,Eibar,1,1,2020-2021
1338,Osasuna,Granada,3,1,2020-2021
1339,Elche,Barcelona,0,2,2020-2021
1340,Athletic Club,Getafe,5,1,2020-2021
1341,Valladolid,Huesca,1,3,2020-2021
1342,Eibar,Sevilla,0,2,2020-2021
1343,Real Madrid,Levante,1,2,2020-2021
1344,Valencia,Elche,1,0,2020-2021
1345,Villarreal,Real Sociedad,1,1,2020-2021
1346,Barcelona,Athletic Club,2,1,2020-2021
1347,Getafe,Alaves,0,0,2020-2021
1348,Cadiz,Atletico de Madrid,2,4,2020-2021
1349,Granada,Celta Vigo,0,0,2020-2021
1350,Betis,Osasuna,1,0,2020-2021
1351,Alaves,Valladolid,1,0,2020-2021
1352,Huesca,Real Madrid,1,2,2020-2021
1353,Levante,Granada,2,2,2020-2021
1354,Sevilla,Getafe,3,0,2020-2021
1355,Elche,Villarreal,2,2,2020-2021
1356,Athletic Club,Valencia,1,1,2020-2021
1357,Betis,Barcelona,2,3,2020-2021
1358,Osasuna,Eibar,2,1,2020-2021
1359,Real Sociedad,Cadiz,4,1,2020-2021
1360,Atletico de Madrid,Celta Vigo,2,2,2020-2021
1361,Celta Vigo,Elche,3,1,2020-2021
1362,Barcelona,Alaves,5,1,2020-2021
1363,Eibar,Valladolid,1,1,2020-2021
1364,Granada,Atletico de Madrid,1,2,2020-2021
1365,Sevilla,Huesca,1,0,2020-2021
1366,Getafe,Real Sociedad,0,1,2020-2021
1367,Levante,Osasuna,0,1,2020-2021
1368,Real Madrid,Valencia,2,0,2020-2021
1369,Villarreal,Betis,1,2,2020-2021
1370,Cadiz,Athletic Club,0,4,2020-2021
1371,Betis,Getafe,1,0,2020-2021
1372,Atletico de Madrid,Levante,0,2,2020-2021
1373,Valencia,Celta Vigo,2,0,2020-2021
1374,Valladolid,Real Madrid,0,1,2020-2021
1375,Elche,Eibar,1,0,2020-2021
1376,Athletic Club,Villarreal,1,1,2020-2021
1377,Barcelona,Cadiz,1,1,2020-2021
1378,Huesca,Granada,3,2,2020-2021
1379,Real Sociedad,Alaves,4,0,2020-2021
1380,Osasuna,Sevilla,0,2,2020-2021
1381,Levante,Athletic Club,1,1,2020-2021
1382,Alaves,Osasuna,0,1,2020-2021
1383,Eibar,Huesca,1,1,2020-2021
1384,Getafe,Valencia,3,0,2020-2021
1385,Sevilla,Barcelona,0,2,2020-2021
1386,Celta Vigo,Valladolid,1,1,2020-2021
1387,Cadiz,Betis,0,1,2020-2021
1388,Granada,Elche,2,1,2020-2021
1389,Villarreal,Atletico de Madrid,0,2,2020-2021
1390,Real Madrid,Real Sociedad,1,1,2020-2021
1391,Valencia,Villarreal,2,1,2020-2021
1392,Cadiz,Eibar,1,0,2020-2021
1393,Osasuna,Barcelona,0,2,2020-2021
1394,Valladolid,Getafe,2,1,2020-2021
1395,Elche,Sevilla,2,1,2020-2021
1396,Athletic Club,Granada,2,1,2020-2021
1397,Atletico de Madrid,Real Madrid,1,1,2020-2021
1398,Huesca,Celta Vigo,3,4,2020-2021
1399,Real Sociedad,Levante,1,0,2020-2021
1400,Betis,Alaves,3,2,2020-2021
1401,Levante,Valencia,1,0,2020-2021
1402,Alaves,Cadiz,1,1,2020-2021
1403,Getafe,Atletico de Madrid,0,0,2020-2021
1404,Osasuna,Valladolid,0,0,2020-2021
1405,Real Madrid,Elche,2,1,2020-2021
1406,Celta Vigo,Athletic Club,0,0,2020-2021
1407,Eibar,Villarreal,1,3,2020-2021
1408,Granada,Real Sociedad,1,0,2020-2021
1409,Sevilla,Betis,1,0,2020-2021
1410,Barcelona,Huesca,4,1,2020-2021
1411,Betis,Levante,2,0,2020-2021
1412,Athletic Club,Eibar,1,1,2020-2021
1413,Celta Vigo,Real Madrid,1,3,2020-2021
1414,Huesca,Osasuna,0,0,2020-2021
1415,Valladolid,Sevilla,1,1,2020-2021
1416,Atletico de Madrid,Alaves,1,0,2020-2021
1417,Getafe,Elche,1,1,2020-2021
1418,Real Sociedad,Barcelona,1,6,2020-2021
1419,Valencia,Granada,2,1,2020-2021
1420,Villarreal,Cadiz,2,1,2020-2021
1421,Levante,Huesca,0,2,2020-2021
1422,Granada,Villarreal,0,3,2020-2021
1423,Osasuna,Getafe,0,0,2020-2021
1424,Real Madrid,Eibar,2,0,2020-2021
1425,Alaves,Celta Vigo,1,3,2020-2021
1426,Cadiz,Valencia,2,1,2020-2021
1427,Sevilla,Atletico de Madrid,1,0,2020-2021
1428,Elche,Betis,1,1,2020-2021
1429,Barcelona,Valladolid,1,0,2020-2021
1430,Real Sociedad,Athletic Club,1,1,2020-2021
1431,Huesca,Elche,3,1,2020-2021
1432,Athletic Club,Alaves,0,0,2020-2021
1433,Eibar,Levante,0,1,2020-2021
1434,Getafe,Cadiz,0,1,2020-2021
1435,Real Madrid,Barcelona,2,1,2020-2021
1436,Betis,Atletico de Madrid,1,1,2020-2021
1437,Valencia,Real Sociedad,2,2,2020-2021
1438,Valladolid,Granada,1,2,2020-2021
1439,Villarreal,Osasuna,1,2,2020-2021
1440,Celta Vigo,Sevilla,3,4,2020-2021
1441,Alaves,Huesca,1,0,2020-2021
1442,Atletico de Madrid,Eibar,5,0,2020-2021
1443,Betis,Valencia,2,2,2020-2021
1444,Getafe,Real Madrid,0,0,2020-2021
1445,Cadiz,Celta Vigo,0,0,2020-2021
1446,Levante,Villarreal,1,5,2020-2021
1447,Osasuna,Elche,2,0,2020-2021
1448,Real Sociedad,Sevilla,1,2,2020-2021
1449,Athletic Club,Valladolid,2,2,2020-2021
1450,Barcelona,Granada,1,2,2020-2021
1451,Alaves,Villarreal,2,1,2020-2021
1452,Betis,Athletic Club,0,0,2020-2021
1453,Cadiz,Real Madrid,0,3,2020-2021
1454,Levante,Sevilla,0,1,2020-2021
1455,Osasuna,Valencia,3,1,2020-2021
1456,Elche,Valladolid,1,1,2020-2021
1457,Atletico de Madrid,Huesca,2,0,2020-2021
1458,Barcelona,Getafe,5,2,2020-2021
1459,Granada,Eibar,4,1,2020-2021
1460,Real Sociedad,Celta Vigo,2,1,2020-2021
1461,Real Madrid,Betis,0,0,2020-2021
1462,Valencia,Alaves,1,1,2020-2021
1463,Valladolid,Cadiz,1,1,2020-2021
1464,Elche,Levante,1,0,2020-2021
1465,Athletic Club,Atletico de Madrid,2,1,2020-2021
1466,Celta Vigo,Osasuna,2,1,2020-2021
1467,Huesca,Getafe,0,2,2020-2021
1468,Sevilla,Granada,2,1,2020-2021
1469,Villarreal,Barcelona,1,2,2020-2021
1470,Eibar,Real Sociedad,0,1,2020-2021
1471,Celta Vigo,Levante,2,0,2020-2021
1472,Eibar,Alaves,3,0,2020-2021
1473,Huesca,Real Sociedad,1,0,2020-2021
1474,Real Madrid,Osasuna,2,0,2020-2021
1475,Elche,Atletico de Madrid,0,1,2020-2021
1476,Granada,Cadiz,0,1,2020-2021
1477,Valencia,Barcelona,2,3,2020-2021
1478,Valladolid,Betis,1,1,2020-2021
1479,Villarreal,Getafe,1,0,2020-2021
1480,Sevilla,Athletic Club,0,1,2020-2021
1481,Real Sociedad,Elche,2,0,2020-2021
1482,Alaves,Levante,2,2,2020-2021
1483,Athletic Club,Osasuna,2,2,2020-2021
1484,Barcelona,Atletico de Madrid,0,0,2020-2021
1485,Cadiz,Huesca,2,1,2020-2021
1486,Getafe,Eibar,0,1,2020-2021
1487,Real Madrid,Sevilla,2,2,2020-2021
1488,Valencia,Valladolid,3,0,2020-2021
1489,Villarreal,Celta Vigo,2,4,2020-2021
1490,Betis,Granada,2,1,2020-2021
1491,Levante,Barcelona,3,3,2020-2021
1492,Osasuna,Cadiz,3,2,2020-2021
1493,Elche,Alaves,0,2,2020-2021
1494,Atletico de Madrid,Real Sociedad,2,1,2020-2021
1495,Celta Vigo,Getafe,1,0,2020-2021
1496,Huesca,Athletic Club,1,0,2020-2021
1497,Sevilla,Valencia,1,0,2020-2021
1498,Eibar,Betis,1,1,2020-2021
1499,Granada,Real Madrid,1,4,2020-2021
1500,Valladolid,Villarreal,0,2,2020-2021
1501,Alaves,Granada,4,2,2020-2021
1502,Athletic Club,Real Madrid,0,1,2020-2021
1503,Atletico de Madrid,Osasuna,2,1,2020-2021
1504,Barcelona,Celta Vigo,1,2,2020-2021
1505,Betis,Huesca,1,0,2020-2021
1506,Getafe,Levante,2,1,2020-2021
1507,Cadiz,Elche,1,3,2020-2021
1508,Real Sociedad,Valladolid,4,1,2020-2021
1509,Valencia,Eibar,4,1,2020-2021
1510,Villarreal,Sevilla,4,0,2020-2021
1511,Levante,Cadiz,2,2,2020-2021
1512,Celta Vigo,Betis,2,3,2020-2021
1513,Eibar,Barcelona,0,1,2020-2021
1514,Huesca,Valencia,0,0,2020-2021
1515,Osasuna,Real Sociedad,0,1,2020-2021
1516,Real Madrid,Villarreal,2,1,2020-2021
1517,Valladolid,Atletico de Madrid,1,2,2020-2021
1518,Elche,Athletic Club,2,0,2020-2021
1519,Granada,Getafe,0,0,2020-2021
1520,Sevilla,Alaves,1,0,2020-2021
1521,Valencia,Getafe,1,0,2021-2022
1522,Osasuna,Espanyol,0,0,2021-2022
1523,Mallorca,Betis,1,1,2021-2022
1524,Cadiz,Levante,1,1,2021-2022
1525,Alaves,Real Madrid,1,4,2021-2022
1526,Celta Vigo,Atletico de Madrid,1,2,2021-2022
1527,Barcelona,Real Sociedad,4,2,2021-2022
1528,Sevilla,Rayo Vallecano,3,0,2021-2022
1529,Villarreal,Granada,0,0,2021-2022
1530,Elche,Athletic Club,0,0,2021-2022
1531,Betis,Cadiz,1,1,2021-2022
1532,Alaves,Mallorca,0,1,2021-2022
1533,Granada,Valencia,1,1,2021-2022
1534,Espanyol,Villarreal,0,0,2021-2022
1535,Athletic Club,Barcelona,1,1,2021-2022
1536,Real Sociedad,Rayo Vallecano,1,0,2021-2022
1537,Atletico de Madrid,Elche,1,0,2021-2022
1538,Levante,Real Madrid,3,3,2021-2022
1539,Getafe,Sevilla,0,1,2021-2022
1540,Osasuna,Celta Vigo,0,0,2021-2022
1541,Mallorca,Espanyol,1,0,2021-2022
1542,Valencia,Alaves,3,0,2021-2022
1543,Celta Vigo,Athletic Club,0,1,2021-2022
1544,Real Sociedad,Levante,1,0,2021-2022
1545,Elche,Sevilla,1,1,2021-2022
1546,Betis,Real Madrid,0,1,2021-2022
1547,Barcelona,Getafe,2,1,2021-2022
1548,Cadiz,Osasuna,2,3,2021-2022
1549,Rayo Vallecano,Granada,4,0,2021-2022
1550,Atletico de Madrid,Villarreal,2,2,2021-2022
1551,Athletic Club,Mallorca,2,0,2021-2022
1552,Levante,Rayo Vallecano,1,1,2021-2022
1553,Cadiz,Real Sociedad,0,2,2021-2022
1554,Espanyol,Atletico de Madrid,1,2,2021-2022
1555,Osasuna,Valencia,1,4,2021-2022
1556,Real Madrid,Celta Vigo,5,2,2021-2022
1557,Getafe,Elche,0,1,2021-2022
1558,Granada,Betis,1,2,2021-2022
1559,Sevilla,Barcelona,1,1,2021-2022
1560,Villarreal,Alaves,5,2,2021-2022
1561,Celta Vigo,Cadiz,1,2,2021-2022
1562,Alaves,Osasuna,0,2,2021-2022
1563,Atletico de Madrid,Athletic Club,0,0,2021-2022
1564,Rayo Vallecano,Getafe,3,0,2021-2022
1565,Elche,Levante,1,1,2021-2022
1566,Betis,Espanyol,2,2,2021-2022
1567,Mallorca,Villarreal,0,0,2021-2022
1568,Real Sociedad,Sevilla,0,0,2021-2022
1569,Valencia,Real Madrid,1,2,2021-2022
1570,Barcelona,Granada,1,1,2021-2022
1571,Athletic Club,Rayo Vallecano,1,2,2021-2022
1572,Getafe,Atletico de Madrid,1,2,2021-2022
1573,Levante,Celta Vigo,0,2,2021-2022
1574,Espanyol,Alaves,1,0,2021-2022
1575,Real Madrid,Mallorca,6,1,2021-2022
1576,Sevilla,Valencia,3,1,2021-2022
1577,Villarreal,Elche,4,1,2021-2022
1578,Cadiz,Barcelona,0,0,2021-2022
1579,Granada,Real Sociedad,2,3,2021-2022
1580,Osasuna,Betis,1,3,2021-2022
1581,Alaves,Atletico de Madrid,1,0,2021-2022
1582,Real Madrid,Villarreal,0,0,2021-2022
1583,Sevilla,Espanyol,2,0,2021-2022
1584,Valencia,Athletic Club,1,1,2021-2022
1585,Barcelona,Levante,3,0,2021-2022
1586,Betis,Getafe,2,0,2021-2022
1587,Mallorca,Osasuna,2,3,2021-2022
1588,Real Sociedad,Elche,1,0,2021-2022
1589,Rayo Vallecano,Cadiz,3,1,2021-2022
1590,Celta Vigo,Granada,1,0,2021-2022
1591,Athletic Club,Alaves,1,0,2021-2022
1592,Atletico de Madrid,Barcelona,2,0,2021-2022
1593,Mallorca,Levante,1,0,2021-2022
1594,Cadiz,Valencia,0,0,2021-2022
1595,Osasuna,Rayo Vallecano,1,0,2021-2022
1596,Getafe,Real Sociedad,1,1,2021-2022
1597,Granada,Sevilla,1,0,2021-2022
1598,Espanyol,Real Madrid,2,1,2021-2022
1599,Villarreal,Betis,2,0,2021-2022
1600,Elche,Celta Vigo,1,0,2021-2022
1601,Levante,Getafe,0,0,2021-2022
1602,Real Sociedad,Mallorca,1,0,2021-2022
1603,Barcelona,Valencia,3,1,2021-2022
1604,Celta Vigo,Sevilla,0,1,2021-2022
1605,Rayo Vallecano,Elche,2,1,2021-2022
1606,Villarreal,Osasuna,1,2,2021-2022
1607,Alaves,Betis,0,1,2021-2022
1608,Espanyol,Cadiz,2,0,2021-2022
1609,Real Madrid,Athletic Club,1,0,2021-2022
1610,Granada,Atletico de Madrid,2,1,2021-2022
1611,Osasuna,Granada,1,1,2021-2022
1612,Athletic Club,Villarreal,2,1,2021-2022
1613,Cadiz,Alaves,0,2,2021-2022
1614,Valencia,Mallorca,2,2,2021-2022
1615,Elche,Espanyol,2,2,2021-2022
1616,Atletico de Madrid,Real Sociedad,2,2,2021-2022
1617,Barcelona,Real Madrid,1,2,2021-2022
1618,Betis,Rayo Vallecano,3,2,2021-2022
1619,Sevilla,Levante,5,3,2021-2022
1620,Getafe,Celta Vigo,0,3,2021-2022
1621,Alaves,Elche,1,0,2021-2022
1622,Espanyol,Athletic Club,1,1,2021-2022
1623,Villarreal,Cadiz,3,3,2021-2022
1624,Betis,Valencia,4,1,2021-2022
1625,Mallorca,Sevilla,1,1,2021-2022
1626,Real Madrid,Osasuna,0,0,2021-2022
1627,Rayo Vallecano,Barcelona,1,0,2021-2022
1628,Celta Vigo,Real Sociedad,0,2,2021-2022
1629,Granada,Getafe,1,1,2021-2022
1630,Levante,Atletico de Madrid,2,2,2021-2022
1631,Barcelona,Alaves,1,1,2021-2022
1632,Sevilla,Osasuna,2,0,2021-2022
1633,Valencia,Villarreal,2,0,2021-2022
1634,Elche,Real Madrid,1,2,2021-2022
1635,Atletico de Madrid,Betis,3,0,2021-2022
1636,Getafe,Espanyol,2,1,2021-2022
1637,Cadiz,Mallorca,1,1,2021-2022
1638,Real Sociedad,Athletic Club,1,1,2021-2022
1639,Levante,Granada,0,3,2021-2022
1640,Rayo Vallecano,Celta Vigo,0,0,2021-2022
1641,Athletic Club,Cadiz,0,1,2021-2022
1642,Alaves,Levante,2,1,2021-2022
1643,Celta Vigo,Barcelona,3,3,2021-2022
1644,Espanyol,Granada,2,0,2021-2022
1645,Real Madrid,Rayo Vallecano,2,1,2021-2022
1646,Betis,Sevilla,0,2,2021-2022
1647,Mallorca,Elche,2,2,2021-2022
1648,Osasuna,Real Sociedad,0,2,2021-2022
1649,Valencia,Atletico de Madrid,3,3,2021-2022
1650,Villarreal,Getafe,1,0,2021-2022
1651,Levante,Athletic Club,0,0,2021-2022
1652,Atletico de Madrid,Osasuna,1,0,2021-2022
1653,Barcelona,Espanyol,1,0,2021-2022
1654,Celta Vigo,Villarreal,1,1,2021-2022
1655,Sevilla,Alaves,2,2,2021-2022
1656,Getafe,Cadiz,4,0,2021-2022
1657,Granada,Real Madrid,1,4,2021-2022
1658,Real Sociedad,Valencia,0,0,2021-2022
1659,Elche,Betis,0,3,2021-2022
1660,Rayo Vallecano,Mallorca,3,1,2021-2022
1661,Athletic Club,Granada,2,2,2021-2022
1662,Alaves,Celta Vigo,1,2,2021-2022
1663,Mallorca,Getafe,0,0,2021-2022
1664,Valencia,Rayo Vallecano,1,1,2021-2022
1665,Villarreal,Barcelona,1,3,2021-2022
1666,Betis,Levante,3,1,2021-2022
1667,Cadiz,Atletico de Madrid,1,4,2021-2022
1668,Espanyol,Real Sociedad,1,0,2021-2022
1669,Real Madrid,Sevilla,2,1,2021-2022
1670,Osasuna,Elche,1,1,2021-2022
1671,Granada,Alaves,2,1,2021-2022
1672,Atletico de Madrid,Mallorca,1,2,2021-2022
1673,Barcelona,Betis,0,1,2021-2022
1674,Real Sociedad,Real Madrid,0,2,2021-2022
1675,Sevilla,Villarreal,1,0,2021-2022
1676,Celta Vigo,Valencia,1,2,2021-2022
1677,Levante,Osasuna,0,0,2021-2022
1678,Rayo Vallecano,Espanyol,1,0,2021-2022
1679,Elche,Cadiz,3,1,2021-2022
1680,Getafe,Athletic Club,0,0,2021-2022
1681,Mallorca,Celta Vigo,0,0,2021-2022
1682,Alaves,Getafe,1,1,2021-2022
1683,Athletic Club,Sevilla,0,1,2021-2022
1684,Espanyol,Levante,4,3,2021-2022
1685,Valencia,Elche,2,1,2021-2022
1686,Betis,Real Sociedad,4,0,2021-2022
1687,Osasuna,Barcelona,2,2,2021-2022
1688,Real Madrid,Atletico de Madrid,2,0,2021-2022
1689,Villarreal,Rayo Vallecano,2,0,2021-2022
1690,Cadiz,Granada,1,1,2021-2022
1691,Celta Vigo,Espanyol,3,1,2021-2022
1692,Barcelona,Elche,3,2,2021-2022
1693,Real Sociedad,Villarreal,1,3,2021-2022
1694,Sevilla,Atletico de Madrid,2,1,2021-2022
1695,Rayo Vallecano,Alaves,2,0,2021-2022
1696,Athletic Club,Betis,3,2,2021-2022
1697,Getafe,Osasuna,1,0,2021-2022
1698,Granada,Mallorca,4,1,2021-2022
1699,Real Madrid,Cadiz,0,0,2021-2022
1700,Levante,Valencia,3,4,2021-2022
1701,Athletic Club,Real Madrid,1,2,2021-2022
1702,Elche,Villarreal,1,0,2021-2022
